wh_id,location_id,item_number,actual_qty,type,print_zone,aisle_sequence,picking_flow_as_int
AVP1,03-06-A01,51555,168.0,P,Z02,13,53060
AVP1,03-06-A02,76354,107.0,P,Z02,13,53061
AVP1,03-06-C01,841502,184.0,I,Z02,13,53062
AVP1,03-06-C02,81332,60.0,I,Z02,13,53063
AVP1,03-07-A02,1026270,129.0,P,Z02,13,53151
AVP1,03-07-C01,192437,28.0,I,Z02,13,53152
AVP1,03-07-C02,1044630,20.0,I,Z02,13,53153
AVP1,03-08-A01,61807,56.0,P,Z02,13,53234
AVP1,03-08-A02,261236,21.0,P,Z02,13,53235
AVP1,03-08-C01,142679,168.0,I,Z02,13,53236
AVP1,03-08-C02,48258,6.0,I,Z02,13,53237
AVP1,03-08-C03,139111,53.0,I,Z02,13,53238
AVP1,03-08-C04,76847,4.0,I,Z02,13,53239
AVP1,03-09-A01,144067,158.0,P,Z02,13,53324
AVP1,03-09-A02,148169,107.0,P,Z02,13,53325
AVP1,03-09-C01,1108662,24.0,I,Z02,13,53326
AVP1,03-09-C02,192265,29.0,I,Z02,13,53327
AVP1,03-09-C03,334173,49.0,I,Z02,13,53328
AVP1,03-09-C04,1214926,130.0,I,Z02,13,53329
AVP1,03-10-A01,966590,61.0,P,Z02,13,53407
AVP1,03-10-A02,232644,19.0,P,Z02,13,53408
AVP1,03-10-C01,162832,23.0,I,Z02,13,53409
AVP1,03-10-C02,1214926,293.0,I,Z02,13,53417
AVP1,03-10-C03,931726,8.0,I,Z02,13,53418
AVP1,03-10-C04,64943,20.0,I,Z02,13,53419
AVP1,03-11-A01,49281,67.0,P,Z02,13,53472
AVP1,03-11-A02,325184,30.0,P,Z02,13,53473
AVP1,03-11-C01,1274918,46.0,I,Z02,13,53474
AVP1,03-11-C02,149685,1.0,I,Z02,13,53500
AVP1,03-11-C03,363242,13.0,I,Z02,13,53501
AVP1,03-11-C04,1022062,21.0,I,Z02,13,53502
AVP1,03-12-A01,1070182,103.0,P,Z02,13,53562
AVP1,03-12-C01,369918,29.0,I,Z02,13,53564
AVP1,03-12-C02,950382,12.0,I,Z02,13,53565
AVP1,03-12-C03,1055598,45.0,I,Z02,13,53566
AVP1,03-12-C04,122355,14.0,I,Z02,13,53567
AVP1,03-13-A01,100175,147.0,P,Z02,13,53652
AVP1,03-13-A02,114504,31.0,P,Z02,13,53653
AVP1,03-13-C01,1061446,169.0,I,Z02,13,53654
AVP1,03-13-C02,149543,39.0,I,Z02,13,53655
AVP1,03-13-C03,1286118,48.0,I,Z02,13,53656
AVP1,03-13-C04,1298062,9.0,I,Z02,13,53657
AVP1,03-14-A01,49264,72.0,P,Z02,13,53736
AVP1,03-14-A02,69847,8.0,P,Z02,13,53737
AVP1,03-14-C04,178200,18.0,I,Z02,13,53741
AVP1,03-15-A01,100174,170.0,P,Z02,13,53826
AVP1,03-15-A02,315745,248.0,P,Z02,13,53827
AVP1,03-15-C01,149520,3.0,I,Z02,13,53828
AVP1,03-16-A01,938102,37.0,P,Z02,13,53909
AVP1,03-16-C01,178191,16.0,I,Z02,13,53918
AVP1,03-16-C02,115375,21.0,I,Z02,13,53919
AVP1,03-16-C03,1061118,25.0,I,Z02,13,53920
AVP1,03-16-C04,826110,8.0,I,Z02,13,53921
AVP1,03-17-A01,51730,39.0,P,Z02,13,53974
AVP1,03-17-A02,215049,163.0,P,Z02,13,54000
AVP1,03-17-C01,105151,72.0,I,Z02,13,54001
AVP1,03-17-C02,1286126,51.0,I,Z02,13,54002
AVP1,03-17-C03,182271,60.0,I,Z02,13,54003
AVP1,03-17-C04,104803,4.0,I,Z02,13,54004
AVP1,03-18-A01,61810,309.0,P,Z02,13,54064
AVP1,03-18-A02,69814,25.0,P,Z02,13,54065
AVP1,03-18-C01,826142,9.0,I,Z02,13,54066
AVP1,03-18-C02,209674,31.0,I,Z02,13,54067
AVP1,03-18-C03,226262,83.0,I,Z02,13,54068
AVP1,03-18-C04,953342,394.0,I,Z02,13,54069
AVP1,03-18-C05,130786,34.0,I,Z02,13,54070
AVP1,03-18-C06,1659046,30.0,I,Z02,13,54071
AVP1,03-18-C07,355136,11.0,I,Z02,13,54072
AVP1,03-19-A01,119719,108.0,P,Z02,13,54154
AVP1,03-19-A02,579878,34.0,P,Z02,13,54155
AVP1,03-19-C01,847046,100.0,I,Z02,13,54156
AVP1,03-19-C02,86790,12.0,I,Z02,13,54157
AVP1,03-19-C03,192293,29.0,I,Z02,13,54158
AVP1,03-19-C04,63608,15.0,I,Z02,13,54159
AVP1,03-19-C05,1344854,43.0,I,Z02,13,54160
AVP1,03-19-C06,847126,66.0,I,Z02,13,54161
AVP1,03-19-C07,149523,8.0,I,Z02,13,54162
AVP1,03-20-A02,1500702,51.0,P,Z02,13,54239
AVP1,03-20-C01,67205,35.0,I,Z02,13,54240
AVP1,03-20-C02,862902,215.0,I,Z02,13,54241
AVP1,03-20-C03,182252,22.0,I,Z02,13,54242
AVP1,03-20-C04,1300486,5.0,I,Z02,13,54249
AVP1,03-20-C05,1626366,4.0,I,Z02,13,54250
AVP1,03-20-C06,110730,30.0,I,Z02,13,54251
AVP1,03-20-C07,846294,30.0,I,Z02,13,54252
AVP1,03-21-A01,64884,48.0,P,Z02,13,54928
AVP1,03-21-A02,84214,5.0,P,Z02,13,54929
AVP1,03-21-C01,76859,22.0,I,Z02,13,54930
AVP1,03-21-C02,154902,44.0,I,Z02,13,54931
AVP1,03-21-C03,1310726,329.0,I,Z02,13,54932
AVP1,03-21-C04,49305,21.0,I,Z02,13,54933
AVP1,03-22-A01,47602,2.0,P,Z02,13,55018
AVP1,03-22-A02,252032,25.0,P,Z02,13,55019
AVP1,03-22-C01,329538,3.0,I,Z02,13,55020
AVP1,03-22-C02,1272422,24.0,I,Z02,13,55021
AVP1,03-22-C03,76834,15.0,I,Z02,13,55022
AVP1,03-22-C04,822742,80.0,I,Z02,13,55023
AVP1,03-23-A01,242876,184.0,P,Z02,13,55101
AVP1,03-23-A02,76352,43.0,P,Z02,13,55102
AVP1,03-23-C01,978014,96.0,I,Z02,13,55103
AVP1,03-23-C02,1221926,17.0,I,Z02,13,55104
AVP1,03-23-C03,357120,56.0,I,Z02,13,55105
AVP1,03-23-C04,65385,1.0,I,Z02,13,55106
AVP1,03-24-A01,916974,47.0,P,Z02,13,55166
AVP1,03-24-A02,67936,20.0,P,Z02,13,55167
AVP1,03-24-C01,535310,27.0,I,Z02,13,55168
AVP1,03-24-C02,119122,29.0,I,Z02,13,55169
AVP1,03-24-C03,119116,22.0,I,Z02,13,55170
AVP1,03-24-C04,149532,20.0,I,Z02,13,55171
AVP1,03-25-A01,128385,11.0,P,Z02,13,55256
AVP1,03-25-A02,76366,30.0,P,Z02,13,55257
AVP1,03-25-C01,1045006,135.0,I,Z02,13,55258
AVP1,03-25-C02,1024078,70.0,I,Z02,13,55259
AVP1,03-25-C03,54973,24.0,I,Z02,13,55260
AVP1,03-25-C04,104792,32.0,I,Z02,13,55261
AVP1,03-26-A01,49694,132.0,P,Z02,13,55340
AVP1,03-26-A02,52200,118.0,P,Z02,13,55341
AVP1,03-26-C01,1045110,10.0,I,Z02,13,55342
AVP1,03-26-C02,631734,109.0,I,Z02,13,55349
AVP1,03-26-C03,613502,10.0,I,Z02,13,55350
AVP1,03-26-C04,52110,8.0,I,Z02,13,55351
AVP1,03-27-A01,156367,13.0,P,Z02,13,55430
AVP1,03-27-A02,217727,31.0,P,Z02,13,55431
AVP1,03-27-C01,1021718,20.0,I,Z02,13,55432
AVP1,03-27-C02,1055830,96.0,I,Z02,13,55433
AVP1,03-27-C03,52124,7.0,I,Z02,13,55434
AVP1,03-27-C04,1045030,69.0,I,Z02,13,55435
AVP1,03-28-A01,113553,88.0,P,Z02,13,55520
AVP1,03-28-A02,46917,142.0,P,Z02,13,55521
AVP1,03-28-C01,49305,14.0,I,Z02,13,55522
AVP1,03-28-C02,64563,46.0,I,Z02,13,55523
AVP1,03-28-C03,178271,71.0,I,Z02,13,55524
AVP1,03-28-C04,1074294,14.0,I,Z02,13,55525
AVP1,03-29-A01,148864,86.0,P,Z02,13,55603
AVP1,03-29-A02,131327,300.0,P,Z02,13,55604
AVP1,03-29-C01,1460230,55.0,I,Z02,13,55605
AVP1,03-29-C02,363923,34.0,I,Z02,13,55606
AVP1,03-29-C03,133705,6.0,I,Z02,13,55607
AVP1,03-29-C04,1066254,16.0,I,Z02,13,55608
AVP1,03-30-A01,89774,150.0,P,Z02,13,55668
AVP1,03-30-A02,176665,104.0,P,Z02,13,55669
AVP1,03-30-C01,1061006,3.0,I,Z02,13,55670
AVP1,03-30-C02,101904,9.0,I,Z02,13,55671
AVP1,03-30-C03,253947,23.0,I,Z02,13,55672
AVP1,03-30-C04,112292,28.0,I,Z02,13,55673
AVP1,03-31-A01,57600,7.0,P,Z02,13,55758
AVP1,03-31-A02,211404,73.0,P,Z02,13,55759
AVP1,03-31-C01,336778,256.0,I,Z02,13,55760
AVP1,03-31-C02,1554590,36.0,I,Z02,13,55761
AVP1,03-31-C03,836294,26.0,I,Z02,13,55762
AVP1,03-31-C04,102917,46.0,I,Z02,13,55763
AVP1,03-32-A01,91563,1.0,P,Z02,13,55842
AVP1,03-32-A02,47338,59.0,P,Z02,13,55849
AVP1,03-32-C01,1108662,17.0,I,Z02,13,55850
AVP1,03-32-C02,908366,12.0,I,Z02,13,55851
AVP1,03-32-C03,204545,102.0,I,Z02,13,55852
AVP1,03-32-C04,194437,21.0,I,Z02,13,55853
AVP1,03-33-A01,330835,133.0,P,Z02,13,55932
AVP1,03-33-A02,49272,18.0,P,Z02,13,55933
AVP1,03-33-C01,1043550,70.0,I,Z02,13,55934
AVP1,03-33-C02,81311,98.0,I,Z02,13,55935
AVP1,03-34-A01,344427,1.0,P,Z02,13,56022
AVP1,03-34-A02,127621,80.0,P,Z02,13,56023
AVP1,03-34-C01,263198,40.0,I,Z02,13,56024
AVP1,03-34-C02,272269,17.0,I,Z02,13,56025
AVP1,03-35-A01,47487,726.0,P,Z02,13,56105
AVP1,03-35-A02,264528,48.0,P,Z02,13,56106
AVP1,03-35-C01,883798,46.0,I,Z02,13,56107
AVP1,03-35-C02,150613,7.0,I,Z02,13,56108
AVP1,03-35-C03,99190,32.0,I,Z02,13,56109
AVP1,03-36-A01,49282,155.0,P,Z02,13,56170
AVP1,03-36-A02,51275,24.0,P,Z02,13,56171
AVP1,03-36-C02,646230,32.0,I,Z02,13,56173
AVP1,03-36-C03,176460,7.0,I,Z02,13,56174
AVP1,03-37-A01,49284,54.0,P,Z02,13,56260
AVP1,03-37-A02,51277,23.0,P,Z02,13,56261
AVP1,03-37-C01,1104086,23.0,I,Z02,13,56262
AVP1,03-37-C02,352465,26.0,I,Z02,13,56263
AVP1,03-37-C03,794822,26.0,I,Z02,13,56264
AVP1,03-37-C04,979846,46.0,I,Z02,13,56265
AVP1,03-38-A01,49269,101.0,P,Z02,13,56350
AVP1,03-38-A02,59941,30.0,P,Z02,13,56351
AVP1,03-38-C01,140705,44.0,I,Z02,13,56352
AVP1,03-38-C02,142331,10.0,I,Z02,13,56353
AVP1,03-38-C04,1297950,69.0,I,Z02,13,56355
AVP1,03-39-A01,86227,41.0,P,Z02,13,56434
AVP1,03-39-A02,54330,58.0,P,Z02,13,56435
AVP1,03-39-C01,1298070,34.0,I,Z02,13,56436
AVP1,03-39-C04,192268,37.0,I,Z02,13,56439
AVP1,03-40-A01,52109,43.0,P,Z02,13,56524
AVP1,03-40-A02,213075,23.0,P,Z02,13,56525
AVP1,03-40-C02,1185358,135.0,I,Z02,13,56527
AVP1,03-40-C03,311463,3.0,I,Z02,13,56528
AVP1,03-40-C04,59830,4.0,I,Z02,13,56529
AVP1,03-41-A02,51552,61.0,P,Z02,13,56608
AVP1,03-41-C01,59832,3.0,I,Z02,13,56609
AVP1,03-41-C03,271502,52.0,I,Z02,13,56618
AVP1,03-41-C04,835790,15.0,I,Z02,13,56619
AVP1,03-42-A01,243724,30.0,P,Z02,13,56672
AVP1,03-42-A02,78025,71.0,P,Z02,13,56673
AVP1,03-42-C01,159200,4.0,I,Z02,13,56674
AVP1,03-42-C03,159203,7.0,I,Z02,13,56701
AVP1,03-42-C04,835742,9.0,I,Z02,13,56702
AVP1,03-43-A01,68395,20.0,P,Z02,13,56762
AVP1,03-43-A02,76391,100.0,P,Z02,13,56763
AVP1,03-43-C01,337245,5.0,I,Z02,13,56764
AVP1,03-43-C03,698998,2.0,I,Z02,13,56766
AVP1,03-43-C04,227169,36.0,I,Z02,13,56767
AVP1,03-44-A01,119859,63.0,P,Z02,13,56852
AVP1,03-44-A02,122326,13.0,P,Z02,13,56853
AVP1,03-44-C01,182273,35.0,I,Z02,13,56854
AVP1,03-44-C02,146490,63.0,I,Z02,13,56855
AVP1,03-44-C03,76225,252.0,P,Z02,13,56856
AVP1,03-44-C04,778446,4.0,I,Z02,13,56857
AVP1,03-44-C05,1380390,91.0,I,Z02,13,56857
AVP1,03-44-C06,86327,47.0,P,Z02,13,56857
AVP1,03-44-C07,328717,60.0,P,Z02,13,56857
AVP1,03-45-A01,76364,67.0,P,Z02,13,56936
AVP1,03-45-A02,119914,5.0,P,Z02,13,56937
AVP1,03-45-C01,721894,29.0,I,Z02,13,56938
AVP1,03-45-C02,51001,21.0,I,Z02,13,56939
AVP1,03-45-C03,85769,2.0,I,Z02,13,56940
AVP1,03-45-C04,1280446,30.0,I,Z02,13,56941
AVP1,03-46-A01,232081,54.0,P,Z02,13,57026
AVP1,03-46-A02,69820,71.0,P,Z02,13,57027
AVP1,03-46-C02,190741,406.0,I,Z02,13,57029
AVP1,03-46-C03,140078,206.0,I,Z02,13,57030
AVP1,03-46-C04,133052,4.0,I,Z02,13,57031
AVP1,03-47-A01,1020926,51.0,P,Z02,13,57109
AVP1,03-47-A02,91720,117.0,P,Z02,13,57117
AVP1,03-47-C01,1448414,32.0,I,Z02,13,57118
AVP1,03-47-C02,1470646,205.0,I,Z02,13,57119
AVP1,03-47-C03,46701,12.0,I,Z02,13,57120
AVP1,03-47-C04,1325046,36.0,I,Z02,13,57121
AVP1,03-47-C05,142712,18.0,I,Z02,13,57122
AVP1,03-47-C06,1274446,13.0,I,Z02,13,57123
AVP1,03-47-C07,1105990,48.0,I,Z02,13,57124
AVP1,03-48-A01,100142,174.0,P,Z02,13,57174
AVP1,03-48-A02,69826,27.0,P,Z02,13,57200
AVP1,03-48-C01,835774,7.0,I,Z02,13,57201
AVP1,03-48-C02,1470830,2.0,I,Z02,13,57202
AVP1,03-48-C03,93597,16.0,I,Z02,13,57203
AVP1,03-48-C04,140699,35.0,I,Z02,13,57204
AVP1,03-48-C05,370160,19.0,I,Z02,13,57205
AVP1,03-48-C06,847094,203.0,I,Z02,13,57206
AVP1,03-48-C07,867550,192.0,I,Z02,13,57207
AVP1,03-49-A01,127297,20.0,P,Z02,13,57264
AVP1,03-49-A02,221624,56.0,P,Z02,13,57265
AVP1,03-49-C01,205719,4.0,I,Z02,13,57266
AVP1,03-49-C02,150343,22.0,I,Z02,13,57267
AVP1,03-49-C03,165956,17.0,I,Z02,13,57268
AVP1,03-49-C04,1445286,19.0,I,Z02,13,57269
AVP1,03-49-C05,131553,9.0,I,Z02,13,57270
AVP1,03-49-C06,1286254,65.0,I,Z02,13,57271
AVP1,03-49-C07,1111062,69.0,I,Z02,13,57272
AVP1,03-49-C08,71317,3.0,I,Z02,13,57273
AVP1,03-49-C09,964630,20.0,I,Z02,13,57274
AVP1,03-49-C10,68678,10.0,I,Z02,13,57300
AVP1,03-49-C11,900358,10.0,I,Z02,13,57301
AVP1,03-49-C12,147594,44.0,I,Z02,13,57302
AVP1,03-49-C13,92539,37.0,I,Z02,13,57303
AVP1,03-49-C14,1031846,16.0,I,Z02,13,57304
AVP1,03-49-C15,355870,152.0,I,Z02,13,57305
AVP1,03-49-C17,212270,18.0,I,Z02,13,57307
AVP1,03-49-C18,269403,28.0,I,Z02,13,57308
AVP1,03-49-C19,885854,21.0,I,Z02,13,57309
AVP1,03-49-C20,1014414,2.0,I,Z02,13,57317
AVP1,03-49-C21,355868,162.0,I,Z02,13,57318
AVP1,03-49-C22,1566542,46.0,I,Z02,13,57319
AVP1,03-49-C23,1556510,18.0,I,Z02,13,57320
AVP1,03-49-C24,897270,8.0,I,Z02,13,57321
AVP1,04-06-A01,140166,151.0,P,Z02,14,66334
AVP1,04-06-A02,118861,20.0,P,Z02,14,66333
AVP1,04-06-C01,756870,12.0,I,Z02,14,66364
AVP1,04-06-C02,237650,12.0,I,Z02,14,66363
AVP1,04-06-C03,71506,30.0,I,Z02,14,66362
AVP1,04-06-C04,815838,39.0,I,Z02,14,66361
AVP1,04-06-C05,781678,1.0,I,Z02,14,66360
AVP1,04-06-C06,847158,74.0,I,Z02,14,66359
AVP1,04-06-C07,193928,44.0,I,Z02,14,66358
AVP1,04-06-C08,329370,31.0,I,Z02,14,66357
AVP1,04-06-C09,742198,44.0,I,Z02,14,66356
AVP1,04-06-C10,202113,21.0,I,Z02,14,66355
AVP1,04-06-C11,191593,40.0,I,Z02,14,66354
AVP1,04-06-C12,1031574,2.0,I,Z02,14,66353
AVP1,04-06-C14,60160,16.0,I,Z02,14,66351
AVP1,04-06-C15,1365710,66.0,I,Z02,14,66350
AVP1,04-06-C16,71546,9.0,I,Z02,14,66349
AVP1,04-06-C17,173652,92.0,I,Z02,14,66342
AVP1,04-06-C18,1556510,14.0,I,Z02,14,66341
AVP1,04-06-C19,781550,50.0,I,Z02,14,66340
AVP1,04-06-C20,99411,4.0,I,Z02,14,66339
AVP1,04-06-C21,63788,24.0,I,Z02,14,66338
AVP1,04-06-C22,221535,7.0,I,Z02,14,66337
AVP1,04-06-C23,343909,8.0,I,Z02,14,66336
AVP1,04-06-C24,879702,38.0,I,Z02,14,66335
AVP1,04-07-A01,76528,27.0,P,Z02,14,66250
AVP1,04-07-A02,175463,187.0,P,Z02,14,66249
AVP1,04-07-C01,1031870,20.0,I,Z02,14,66274
AVP1,04-07-C02,286471,4.0,I,Z02,14,66273
AVP1,04-07-C03,734582,2.0,I,Z02,14,66272
AVP1,04-07-C04,526262,11.0,I,Z02,14,66271
AVP1,04-07-C05,1300854,180.0,I,Z02,14,66270
AVP1,04-07-C06,979878,42.0,I,Z02,14,66269
AVP1,04-07-C07,1215286,15.0,I,Z02,14,66268
AVP1,04-08-A01,48888,33.0,P,Z02,14,66160
AVP1,04-08-A02,76016,13.0,P,Z02,14,66159
AVP1,04-08-C01,109324,45.0,I,Z02,14,66209
AVP1,04-08-C02,134957,13.0,I,Z02,14,66208
AVP1,04-08-C03,99191,6.0,I,Z02,14,66207
AVP1,04-08-C04,67153,17.0,I,Z02,14,66206
AVP1,04-08-C05,192255,9.0,I,Z02,14,66205
AVP1,04-08-C06,192238,9.0,I,Z02,14,66204
AVP1,04-08-C07,1660502,23.0,I,Z02,14,66203
AVP1,04-09-A01,86262,1.0,P,Z02,14,66070
AVP1,04-09-A02,150419,24.0,P,Z02,14,66069
AVP1,04-10-A01,1322494,10.0,P,Z02,14,66005
AVP1,04-10-A02,76356,15.0,P,Z02,14,66004
AVP1,04-11-A01,566486,56.0,P,Z02,14,65922
AVP1,04-11-A02,122367,21.0,P,Z02,14,65921
AVP1,04-11-C02,209725,15.0,I,Z02,14,65951
AVP1,04-12-A01,332020,68.0,P,Z02,14,65832
AVP1,04-12-A02,75646,70.0,P,Z02,14,65831
AVP1,04-12-C02,666726,51.0,P,Z02,14,65861
AVP1,04-12-C03,526422,9.0,I,Z02,14,65860
AVP1,04-12-C04,1027958,5.0,P,Z02,14,65859
AVP1,04-12-C05,734630,4.0,I,Z02,14,65859
AVP1,04-12-C06,276186,60.0,P,Z02,14,65859
AVP1,04-12-C07,1360806,178.0,P,Z02,14,65859
AVP1,04-13-A01,251411,55.0,P,Z02,14,65742
AVP1,04-13-A02,93823,88.0,P,Z02,14,65741
AVP1,04-14-A02,66570,290.0,P,Z02,14,65657
AVP1,04-15-A01,141369,277.0,P,Z02,14,65568
AVP1,04-15-A02,1272398,58.0,P,Z02,14,65567
AVP1,04-15-C04,265251,12.0,I,Z02,14,65621
AVP1,04-16-A01,67044,51.0,P,Z02,14,65503
AVP1,04-16-A02,91747,176.0,P,Z02,14,65502
AVP1,04-16-C01,349093,38.0,I,Z02,14,65534
AVP1,04-16-C03,64563,9.0,I,Z02,14,65532
AVP1,04-17-A01,76212,17.0,P,Z02,14,65420
AVP1,04-17-A02,325464,16.0,P,Z02,14,65419
AVP1,04-18-A01,106568,52.0,P,Z02,14,65330
AVP1,04-18-A02,175479,1.0,P,Z02,14,65329
AVP1,04-19-A01,49104,24.0,P,Z02,14,65240
AVP1,04-19-C01,816278,251.0,I,Z02,14,65270
AVP1,04-19-C02,1300166,3.0,I,Z02,14,65269
AVP1,04-20-A02,965502,7.0,P,Z02,14,65155
AVP1,04-20-C01,883494,199.0,I,Z02,14,65205
AVP1,04-20-C02,1076710,66.0,I,Z02,14,65204
AVP1,04-21-A01,166135,54.0,P,Z02,14,65066
AVP1,04-21-A02,288503,17.0,P,Z02,14,65065
AVP1,04-22-A01,221984,7.0,P,Z02,14,65001
AVP1,04-22-A02,347221,55.0,P,Z02,14,65000
AVP1,04-23-A01,64304,3.0,P,Z02,14,64918
AVP1,04-23-A02,373280,311.0,P,Z02,14,64917
AVP1,04-24-A02,118173,215.0,P,Z02,14,64227
AVP1,04-25-A02,115893,158.0,P,Z02,14,64137
AVP1,04-25-C01,73555,156.0,I,Z02,14,64168
AVP1,04-26-A01,105379,231.0,P,Z02,14,64054
AVP1,04-26-A02,311438,35.0,P,Z02,14,64053
AVP1,04-26-C04,57125,44.0,I,Z02,14,64100
AVP1,04-27-A01,93923,43.0,P,Z02,14,63964
AVP1,04-28-A01,301486,78.0,P,Z02,14,63874
AVP1,04-28-A02,153937,35.0,P,Z02,14,63873
AVP1,04-28-C04,1043614,59.0,I,Z02,14,63927
AVP1,04-29-A01,779406,121.0,P,Z02,14,63809
AVP1,04-29-A02,756070,38.0,P,Z02,14,63808
AVP1,04-30-A01,89565,41.0,P,Z02,14,63726
AVP1,04-30-A02,76081,191.0,P,Z02,14,63725
AVP1,04-31-A01,166516,66.0,P,Z02,14,63636
AVP1,04-31-A02,264529,53.0,P,Z02,14,63635
AVP1,04-32-A01,73705,48.0,P,Z02,14,63552
AVP1,04-32-A02,61829,22.0,P,Z02,14,63551
AVP1,04-33-A01,1500718,26.0,P,Z02,14,63462
AVP1,04-33-A02,164687,51.0,P,Z02,14,63461
AVP1,04-33-C01,125296,22.0,I,Z02,14,63518
AVP1,04-33-C02,1291278,70.0,I,Z02,14,63517
AVP1,04-33-C03,263494,15.0,I,Z02,14,63509
AVP1,04-33-C04,1189638,4.0,I,Z02,14,63508
AVP1,04-33-C05,192244,15.0,I,Z02,14,63507
AVP1,04-33-C06,1556742,28.0,I,Z02,14,63506
AVP1,04-33-C07,131571,30.0,I,Z02,14,63505
AVP1,04-34-A01,50238,39.0,P,Z02,14,63372
AVP1,04-34-A02,309857,83.0,P,Z02,14,63371
AVP1,04-34-C01,189220,34.0,I,Z02,14,63428
AVP1,04-34-C02,50624,61.0,I,Z02,14,63427
AVP1,04-34-C04,88870,117.0,I,Z02,14,63425
AVP1,04-34-C05,1395758,16.0,I,Z02,14,63424
AVP1,04-34-C06,162842,3.0,I,Z02,14,63423
AVP1,04-34-C07,1337638,11.0,I,Z02,14,63422
AVP1,04-35-A01,112047,212.0,P,Z02,14,63307
AVP1,04-35-A02,92485,31.0,P,Z02,14,63306
AVP1,04-35-C01,1462678,8.0,I,Z02,14,63338
AVP1,04-35-C02,781374,27.0,I,Z02,14,63337
AVP1,04-35-C03,93937,40.0,I,Z02,14,63336
AVP1,04-35-C04,57597,5.0,I,Z02,14,63335
AVP1,04-35-C05,1080694,96.0,I,Z02,14,63334
AVP1,04-35-C06,1066254,24.0,I,Z02,14,63333
AVP1,04-35-C07,157499,5.0,I,Z02,14,63332
AVP1,04-36-A01,264533,60.0,P,Z02,14,63224
AVP1,04-36-A02,119565,5.0,P,Z02,14,63223
AVP1,04-37-A01,76326,99.0,P,Z02,14,63134
AVP1,04-37-A02,1557230,53.0,P,Z02,14,63133
AVP1,04-38-A01,163153,248.0,P,Z02,14,63050
AVP1,04-38-A02,217581,93.0,P,Z02,14,63049
AVP1,04-38-C01,879406,68.0,I,Z02,14,63074
AVP1,04-39-A01,76085,134.0,P,Z02,14,62960
AVP1,04-39-A02,113550,119.0,P,Z02,14,62959
AVP1,04-40-A01,200277,51.0,P,Z02,14,62870
AVP1,04-40-A02,218317,86.0,P,Z02,14,62869
AVP1,04-40-C01,352465,44.0,I,Z02,14,62926
AVP1,04-40-C04,1030974,24.0,I,Z02,14,62923
AVP1,04-41-A01,119916,69.0,P,Z02,14,62805
AVP1,04-41-A02,176593,21.0,P,Z02,14,62804
AVP1,04-41-C01,1360598,23.0,I,Z02,14,62836
AVP1,04-41-C03,1023998,53.0,I,Z02,14,62834
AVP1,04-41-C04,357121,24.0,I,Z02,14,62833
AVP1,04-42-A01,142334,32.0,P,Z02,14,62722
AVP1,04-42-A02,100524,19.0,P,Z02,14,62721
AVP1,04-42-C02,1280366,42.0,I,Z02,14,62751
AVP1,04-42-C03,76844,19.0,I,Z02,14,62750
AVP1,04-42-C04,1280318,3.0,I,Z02,14,62749
AVP1,04-43-A01,141607,95.0,P,Z02,14,62632
AVP1,04-43-A02,885990,13.0,P,Z02,14,62631
AVP1,04-43-C01,1659070,18.0,I,Z02,14,62662
AVP1,04-43-C02,119006,43.0,I,Z02,14,62661
AVP1,04-43-C03,1215022,43.0,I,Z02,14,62660
AVP1,04-43-C04,1043510,17.0,I,Z02,14,62659
AVP1,04-44-A01,637910,122.0,P,Z02,14,62542
AVP1,04-44-C01,368833,7.0,I,Z02,14,62572
AVP1,04-44-C03,1273078,9.0,I,Z02,14,62570
AVP1,04-44-C04,346879,1.0,I,Z02,14,62569
AVP1,04-45-A01,336308,43.0,P,Z02,14,62458
AVP1,04-45-A02,929926,21.0,P,Z02,14,62457
AVP1,04-45-C01,1189606,226.0,I,Z02,14,62507
AVP1,04-45-C02,1104038,39.0,I,Z02,14,62506
AVP1,04-45-C03,75610,80.0,I,Z02,14,62505
AVP1,04-45-C04,1045102,183.0,I,Z02,14,62504
AVP1,04-46-A01,100483,284.0,P,Z02,14,62368
AVP1,04-46-A02,87835,72.0,P,Z02,14,62367
AVP1,04-46-C01,93604,12.0,I,Z02,14,62424
AVP1,04-46-C02,208510,35.0,I,Z02,14,62423
AVP1,04-46-C04,771334,2.0,I,Z02,14,62421
AVP1,04-47-A01,141823,190.0,P,Z02,14,62303
AVP1,04-47-C02,192298,23.0,I,Z02,14,62333
AVP1,04-47-C03,154846,136.0,I,Z02,14,62332
AVP1,04-48-A01,64198,15.0,P,Z02,14,62220
AVP1,04-48-A02,107255,87.0,P,Z02,14,62219
AVP1,04-48-C01,181550,18.0,I,Z02,14,62250
AVP1,04-48-C02,1660534,115.0,I,Z02,14,62249
AVP1,04-49-A01,78017,91.0,P,Z02,14,62130
AVP1,04-49-A02,141378,54.0,P,Z02,14,62129
AVP1,04-49-C01,130785,11.0,I,Z02,14,62160
AVP1,04-49-C02,52453,144.0,I,Z02,14,62159
AVP1,05-01-X01,202713,59.0,P,Z02,14,66430
AVP1,05-01-X02,99967,47.0,P,Z02,14,66429
AVP1,05-01-X03,75978,12.0,P,Z02,14,66428
AVP1,05-01-X04,47416,164.0,P,Z02,14,66427
AVP1,05-01-X06,173768,72.0,P,Z02,14,66425
AVP1,05-01-X07,103790,77.0,P,Z02,14,66424
AVP1,05-01-X08,67033,76.0,P,Z02,14,66423
AVP1,05-06-A02,90555,260.0,P,Z02,14,66365
